YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,1,2,2/8/2021 12:00:00 AM,WN,N427WN,1206,ATL,CLE,1250,1247,0.00,0.00,,77.00,554.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N427WN,55,CLE,ATL,1525,1518,0.00,0.00,,92.00,554.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N432WN,815,CMH,MDW,0755,0756,1.00,0.00,,58.00,283.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N436WN,5067,MCO,CMH,1600,1558,0.00,0.00,,113.00,802.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N463WN,4967,DEN,CLE,1530,1527,0.00,0.00,,133.00,1201.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N750SA,404,CMH,BWI,0615,0612,0.00,0.00,,48.00,337.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N758SW,4015,DAL,CMH,1615,1610,0.00,0.00,,102.00,919.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N760SW,2151,BNA,CLE,1535,1545,10.00,0.00,,65.00,448.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7722B,2710,CLE,MDW,1130,1123,0.00,0.00,,59.00,307.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7722B,470,CLE,BWI,1600,1608,8.00,0.00,,48.00,314.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7722B,470,MDW,CLE,1315,1310,0.00,0.00,,44.00,307.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,WN,N7740A,2438,CLE,BNA,1145,1143,0.00,0.00,,79.00,448.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7740A,3302,BWI,CLE,0910,0910,0.00,0.00,,57.00,314.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7741C,2744,CMH,ATL,1015,1010,0.00,0.00,,78.00,447.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7825A,2461,ATL,CMH,1250,1246,0.00,0.00,,68.00,447.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7825A,3424,CMH,BWI,1725,1720,0.00,0.00,,48.00,337.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7864B,3324,MDW,CMH,2000,2030,30.00,0.00,,42.00,283.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,WN,N7874B,2685,CLE,BWI,0625,0623,0.00,0.00,,51.00,314.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7877H,1302,CMH,ATL,1450,1442,0.00,0.00,,74.00,447.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7877H,2263,ATL,CMH,1740,1740,0.00,0.00,,73.00,447.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7877H,4736,BWI,CMH,0925,0923,0.00,0.00,,63.00,337.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8540V,2770,CMH,MCO,1010,1004,0.00,0.00,,119.00,802.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8541W,4916,RSW,CMH,1800,1830,30.00,0.00,,124.00,930.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,WN,N8548P,3751,MDW,CMH,1340,1338,0.00,0.00,,42.00,283.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8548P,3755,CMH,MDW,1805,1803,0.00,0.00,,56.00,283.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8617E,1657,BWI,CLE,1955,2028,33.00,0.00,,55.00,314.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,WN,N8641B,388,CLE,DEN,0700,0655,0.00,0.00,,195.00,1201.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8665D,2795,CMH,RSW,1035,1032,0.00,0.00,,134.00,930.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8694E,2713,DEN,CMH,1750,1748,0.00,0.00,,129.00,1154.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N915WN,185,CLE,MDW,1805,1800,0.00,0.00,,56.00,307.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N915WN,185,PHX,CLE,1145,1142,0.00,0.00,,202.00,1737.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N947WN,2764,CMH,DAL,0920,0919,0.00,0.00,,152.00,919.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N966WN,184,CLE,PHX,1335,1328,0.00,0.00,,258.00,1737.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N966WN,5029,MDW,CLE,1010,1016,6.00,0.00,,43.00,307.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YV,N80343,6018,CLE,IAH,0625,0624,0.00,0.00,,184.00,1091.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N86334,6117,IAH,CLE,1000,0958,0.00,0.00,,122.00,1091.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N86334,6150,CLE,IAH,1615,1610,0.00,0.00,,181.00,1091.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N88341,6024,CMH,IAH,1644,1643,0.00,0.00,,173.00,986.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N88341,6091,IAH,CMH,1045,1035,0.00,0.00,,115.00,986.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N89321,6165,CMH,IAD,1530,1521,0.00,0.00,,48.00,299.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N89321,6165,IAD,CMH,1105,1103,0.00,0.00,,56.00,299.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N93305,6248,IAH,CLE,1645,1642,0.00,0.00,,123.00,1091.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N105HQ,4896,CLT,CMH,1814,1806,0.00,0.00,,56.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N106HQ,4818,CLT,CMH,1139,1130,0.00,0.00,,60.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N106HQ,4818,CMH,CLT,1343,1337,0.00,0.00,,55.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N108HQ,4772,CLT,CMH,1315,1306,0.00,0.00,,54.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N108HQ,4772,CMH,CLT,1524,1523,0.00,0.00,,60.00,347.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N113HQ,4766,CLE,CLT,1139,1135,0.00,0.00,,67.00,430.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N113HQ,4766,CLT,CLE,0920,0914,0.00,0.00,,67.00,430.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N114HQ,4725,CLT,CMH,1635,1625,0.00,0.00,,58.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N124HQ,4849,CMH,CLT,0800,0753,0.00,0.00,,58.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N133HQ,4759,CMH,PHL,0603,0600,0.00,0.00,,55.00,406.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N134HQ,4719,CMH,PHL,1200,1157,0.00,0.00,,62.00,406.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N232JQ,5773,DTW,CMH,2040,2036,0.00,0.00,,32.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N357FC,5629,CMH,DTW,1414,1408,0.00,0.00,,39.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N406YX,4839,CLT,CLE,2045,2035,0.00,0.00,,63.00,430.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N407YX,4808,PHL,CMH,2055,2047,0.00,0.00,,75.00,406.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N413YX,4740,DCA,CLE,2105,2057,0.00,0.00,,58.00,310.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N417YX,4900,DCA,CMH,2028,2010,0.00,0.00,,63.00,323.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N420YX,4958,CMH,DCA,0627,0620,0.00,0.00,,48.00,323.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N426YX,4722,CLE,DCA,0617,0606,0.00,0.00,,47.00,310.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N434YX,4861,PHL,CMH,0920,0906,0.00,0.00,,72.00,406.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N434YX,5008,CMH,CLT,1210,1205,0.00,0.00,,61.00,347.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N444YX,4806,CLE,CLT,0803,0756,0.00,0.00,,77.00,430.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N649RW,3516,CLE,IAD,1500,1510,10.00,0.00,,48.00,288.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N649RW,3579,TPA,CLE,1145,1211,26.00,0.00,,128.00,927.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N649RW,3656,CLE,TPA,0815,0850,35.00,0.00,,135.00,927.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N650RW,3518,CMH,IAD,0800,0750,0.00,0.00,,49.00,299.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N652RW,3428,CMH,EWR,0700,0652,0.00,0.00,,65.00,463.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N731YX,3691,CMH,RSW,0830,0820,0.00,0.00,,133.00,930.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N744YX,3441,CMH,ORD,0650,0643,0.00,0.00,,60.00,296.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N749YX,3627,ORD,CMH,1445,1438,0.00,0.00,,43.00,296.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N751YX,3404,CMH,ORD,1640,1850,130.00,0.00,,61.00,296.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N751YX,3560,RSW,CMH,1330,1323,0.00,0.00,,127.00,930.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N815MD,5640,LGA,CMH,1025,1020,0.00,0.00,,90.00,479.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N815MD,5771,CMH,LGA,0730,0716,0.00,0.00,,67.00,479.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N818MD,5639,CMH,DTW,0600,0552,0.00,0.00,,36.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N823MD,5590,DTW,CMH,1222,1213,0.00,0.00,,32.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N823MD,5595,CMH,LGA,1600,1554,0.00,0.00,,65.00,479.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N823MD,5598,CLE,DTW,1028,1024,0.00,0.00,,27.00,95.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N823MD,5598,DTW,CLE,0835,0837,2.00,0.00,,23.00,95.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N823MD,5794,CLE,DTW,0625,0614,0.00,0.00,,23.00,95.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N858RW,3425,IAD,CLE,1030,1025,0.00,0.00,,57.00,288.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N859RW,3613,ORD,CMH,1750,1750,0.00,0.00,,47.00,296.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N863RW,3422,IAD,CMH,1755,1748,0.00,0.00,,61.00,299.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N865RW,3664,EWR,CMH,1855,2007,72.00,0.00,,84.00,463.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N867RW,5644,DTW,CMH,1555,1553,0.00,0.00,,33.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N867RW,5775,CMH,DTW,1746,1740,0.00,0.00,,34.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N870RW,5809,CLE,DTW,1759,1751,0.00,0.00,,26.00,95.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N870RW,5809,DTW,CLE,1610,1608,0.00,0.00,,23.00,95.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N873RW,5603,LGA,CMH,1750,1738,0.00,0.00,,89.00,479.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N874RW,5592,CMH,DTW,1145,1143,0.00,0.00,,39.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N874RW,5592,DTW,CMH,0900,0851,0.00,0.00,,35.00,155.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N874RW,5745,DTW,CLE,2055,2050,0.00,0.00,,21.00,95.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N879RW,5668,BOS,CLE,1118,1128,10.00,0.00,,100.00,563.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N879RW,5668,CLE,BOS,1425,1422,0.00,0.00,,74.00,563.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N296PQ,5024,CMH,MSP,1255,1252,0.00,0.00,,113.00,626.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N296PQ,5024,MSP,CMH,0830,0825,0.00,0.00,,73.00,626.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N310PQ,4892,CMH,MSP,1630,1631,1.00,0.00,,108.00,626.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N310PQ,4892,MSP,CMH,1245,1244,0.00,0.00,,76.00,626.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N310PQ,4921,CMH,MSP,0800,0759,0.00,0.00,,109.00,626.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N390CA,4933,LGA,CLE,1020,1023,3.00,0.00,,81.00,419.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N390CA,4943,CLE,LGA,1310,1300,0.00,0.00,,55.00,419.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N605LR,5272,ATL,DAY,1910,1903,0.00,0.00,,64.00,432.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N691CA,4948,MSP,CMH,2020,2011,0.00,0.00,,76.00,626.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N8836A,4800,DAY,DTW,0600,0559,0.00,0.00,,36.00,166.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,9E,N8894A,4868,DTW,DAY,2120,2116,0.00,0.00,,35.00,166.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N921XJ,5141,DAY,ATL,0700,0657,0.00,0.00,,76.00,432.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N927EV,4820,DAY,DTW,1155,1147,0.00,0.00,,37.00,166.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N927EV,4820,DTW,DAY,1000,0946,0.00,0.00,,37.00,166.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N927EV,4853,DAY,DTW,1650,1646,0.00,0.00,,37.00,166.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N927EV,4853,DTW,DAY,1415,1412,0.00,0.00,,36.00,166.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N929XJ,4979,ATL,DAY,1530,1525,0.00,0.00,,62.00,432.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N929XJ,4979,DAY,ATL,1802,1758,0.00,0.00,,73.00,432.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N931XJ,5240,DAY,ATL,1304,1259,0.00,0.00,,78.00,432.00,
2021,1,2,2/9/2021 12:00:00 AM,9E,N931XJ,5279,ATL,DAY,1037,1033,0.00,0.00,,63.00,432.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N103US,705,CMH,CLT,0630,0627,0.00,0.00,,56.00,347.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,AA,N110UW,2092,CLT,CMH,2010,2003,0.00,0.00,,53.00,347.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N316PF,1094,DFW,CMH,1100,1052,0.00,0.00,,113.00,926.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N316PF,282,CMH,DFW,1705,1658,0.00,0.00,,153.00,926.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N650AW,2635,CMH,PHX,0600,0557,0.00,0.00,,258.00,1670.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,AA,N658AW,1212,PHX,CMH,1050,1041,0.00,0.00,,187.00,1670.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N711UW,2463,CLE,DFW,1115,1107,0.00,0.00,,166.00,1021.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N732US,1607,DFW,CLE,2005,2000,0.00,0.00,,122.00,1021.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N805AW,54,DFW,CLE,1445,1501,16.00,0.00,,123.00,1021.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N820NN,239,CLT,CLE,1645,1656,11.00,0.00,,64.00,430.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N821AW,1801,CLE,DFW,0720,0717,0.00,0.00,,171.00,1021.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,AA,N823NN,2252,CLE,CLT,0630,0622,0.00,0.00,,77.00,430.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N838NN,1711,CLE,MIA,0600,0554,0.00,0.00,,153.00,1080.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N913NN,1751,MIA,CLE,2105,2112,7.00,0.00,,150.00,1080.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N945NN,2284,DFW,CMH,2005,2000,0.00,0.00,,113.00,926.00,
2021,1,2,2/9/2021 12:00:00 AM,AA,N980NN,1606,CMH,DFW,0723,0713,0.00,0.00,,147.00,926.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,B6,N806JB,2935,RSW,CLE,2020,2035,15.00,0.00,,136.00,1025.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,DL,N327DN,1444,CLE,ATL,0600,0556,0.00,0.00,,89.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N355DN,1459,ATL,CLE,0820,0816,0.00,0.00,,75.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N355DN,1459,CLE,ATL,1130,1127,0.00,0.00,,85.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N359DN,1458,ATL,CLE,1820,1815,0.00,0.00,,78.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N359DN,2218,CLE,ATL,0700,0655,0.00,0.00,,92.00,554.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,DL,N361NW,1445,ATL,CLE,1559,1553,0.00,0.00,,74.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N361NW,1445,CLE,ATL,1855,1849,0.00,0.00,,82.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N363NW,1434,ATL,CLE,1221,1216,0.00,0.00,,78.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N363NW,1434,CLE,ATL,1516,1507,0.00,0.00,,88.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N379DN,2255,ATL,CLE,2205,2158,0.00,0.00,,79.00,554.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N399DA,1540,ATL,CMH,1233,1235,2.00,0.00,,66.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N399DA,1540,CMH,ATL,1518,1514,0.00,0.00,,71.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N848DN,2310,ATL,CMH,1859,1900,1.00,0.00,,64.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N868DN,1583,CMH,ATL,0630,0634,4.00,0.00,,82.00,447.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,DL,N914DU,1504,ATL,CMH,1550,1545,0.00,0.00,,65.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N914DU,1504,CMH,ATL,1840,1838,0.00,0.00,,66.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N922DZ,1522,CMH,ATL,0820,0817,0.00,0.00,,73.00,447.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,DL,N927DZ,2304,ATL,CMH,2200,2158,0.00,0.00,,66.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N986AT,2030,ATL,CMH,1023,1017,0.00,0.00,,71.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,DL,N986AT,2030,CMH,ATL,1300,1258,0.00,0.00,,70.00,447.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N210FR,1045,CLE,MCO,0900,0857,0.00,0.00,,128.00,895.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N308FR,1042,MCO,CLE,1139,1138,0.00,0.00,,121.00,895.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N308FR,2434,TPA,CLE,1825,1818,0.00,0.00,,126.00,927.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N308FR,2435,CLE,TPA,1458,1446,0.00,0.00,,128.00,927.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N709FR,1043,CLE,MCO,1629,1617,0.00,0.00,,123.00,895.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N709FR,2422,RSW,CLE,1250,1249,0.00,0.00,,132.00,1025.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N709FR,2423,CLE,RSW,0855,0854,0.00,0.00,,153.00,1025.00,
2021,1,2,2/9/2021 12:00:00 AM,F9,N723FR,1046,MCO,CLE,1740,1740,0.00,0.00,,119.00,895.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N200NN,3613,DAY,DFW,0600,0558,0.00,0.00,,135.00,861.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N207AN,4135,DFW,CMH,1450,1518,28.00,0.00,,113.00,926.00,2.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N209NN,3464,ORD,CLE,1630,1626,0.00,0.00,,45.00,315.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N209NN,3484,CMH,ORD,1515,1506,0.00,0.00,,55.00,296.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N225NN,3348,CMH,DFW,1130,1125,0.00,0.00,,159.00,926.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N226NN,3478,ORD,CMH,1640,1638,0.00,0.00,,47.00,296.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N228NN,4022,DFW,DAY,2005,2002,0.00,0.00,,105.00,861.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N230NN,3979,CLE,ORD,1500,1451,0.00,0.00,,65.00,315.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N254NN,3889,CLE,DFW,1710,1704,0.00,0.00,,174.00,1021.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N254NN,3889,DFW,CLE,1105,1104,0.00,0.00,,120.00,1021.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N264NN,3838,DFW,DAY,1245,1247,2.00,0.00,,107.00,861.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N264NN,3991,DAY,DFW,1653,1657,4.00,0.00,,149.00,861.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N283NN,4053,CMH,DFW,0930,0925,0.00,0.00,,161.00,926.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N287NN,3358,DFW,CMH,1650,1647,0.00,0.00,,114.00,926.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N300LK,3620,DAY,ORD,1504,1926,262.00,0.00,,48.00,240.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N300LK,4262,ORD,DAY,1635,1634,0.00,0.00,,44.00,240.00,
2021,1,2,2/9/2021 12:00:00 AM,MQ,N610AE,3775,CMH,MIA,0644,0641,0.00,0.00,,151.00,990.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,MQ,N931AE,3798,MIA,CMH,1915,1912,0.00,0.00,,145.00,990.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N617NK,1070,CLE,LAS,0900,0855,0.00,0.00,,273.00,1824.00,0.00
2021,1,2,2/9/2021 12:00:00 AM,NK,N619NK,1069,LAS,CLE,1142,1129,0.00,0.00,,190.00,1824.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N626NK,835,FLL,CLE,1830,1826,0.00,0.00,,143.00,1062.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N639NK,206,CMH,FLL,1814,1820,6.00,0.00,,128.00,973.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N639NK,207,FLL,CMH,1450,1447,0.00,0.00,,129.00,973.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N652NK,1967,CLE,MCO,1425,1419,0.00,0.00,,128.00,895.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N652NK,707,MCO,CLE,0916,0913,0.00,0.00,,118.00,895.00,
2021,1,2,2/9/2021 12:00:00 AM,NK,N907NK,419,CLE,FLL,0630,0629,0.00,0.00,,151.00,1062.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N518AE,5132,PHL,CAK,1230,1222,0.00,0.00,,72.00,335.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N518AE,5371,CLT,CAK,1819,1812,0.00,0.00,,57.00,394.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N518AE,5440,CAK,PHL,0932,0921,0.00,0.00,,49.00,335.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N518AE,5447,CAK,CLT,1514,1506,0.00,0.00,,67.00,394.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N520DC,5073,PHL,CLE,1235,1230,0.00,0.00,,73.00,363.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N520DC,5424,CLE,PHL,0931,0925,0.00,0.00,,55.00,363.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N534AE,5529,PHL,DAY,1240,1229,0.00,0.00,,89.00,477.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N544EA,5079,DAY,CLT,1342,1336,0.00,0.00,,63.00,370.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N545PB,5580,CLT,DAY,1830,1822,0.00,0.00,,57.00,370.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N549NN,5483,CLT,DAY,2010,2005,0.00,0.00,,61.00,370.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N557NN,5234,DAY,CLT,0630,0630,0.00,0.00,,68.00,370.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N564NN,5238,DAY,PHL,0906,0904,0.00,0.00,,61.00,477.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N565NN,5129,CLT,CAK,1640,1640,0.00,0.00,,58.00,394.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N574NN,5341,DAY,CLT,0831,0827,0.00,0.00,,70.00,370.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N585NN,5304,CLT,DAY,1130,1123,0.00,0.00,,63.00,370.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N600NN,5495,CAK,CLT,0640,0633,0.00,0.00,,75.00,394.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N705PS,5246,CAK,CLT,1331,1334,3.00,0.00,,67.00,394.00,
2021,1,2,2/9/2021 12:00:00 AM,OH,N705PS,5246,CLT,CAK,0945,0931,0.00,0.00,,61.00,394.00,
2021,1,2,2/9/2021 12:00:00 AM,OO,N548CA,3988,MSP,CLE,0830,0827,0.00,0.00,,75.00,622.00,
2021,1,2,2/9/2021 12:00:00 AM,OO,N548CA,4005,CLE,MSP,1300,1255,0.00,0.00,,110.00,622.00,
