year,quarter,month,flight_date,reporting_airline,tail_number,flight_number,origin,dest,crs_dep_time,dep_time,dep_delay_minutes,cancelled,cancelletion_code,air_time,distance,weather_delay
2021,1,3,3/20/2021 12:00:00 AM,B6,N597JB,657,CLE,FLL,0600,0554,0.00,0.00,,138.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,B6,N665JB,658,FLL,CLE,2055,2054,0.00,0.00,,138.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N318NB,2218,CLE,ATL,0700,0656,0.00,0.00,,89.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N321NB,1115,ATL,CLE,1815,1830,15.00,0.00,,74.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N334NW,1444,CLE,ATL,0600,0555,0.00,0.00,,82.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N340NB,1436,ATL,CLE,2056,2043,0.00,0.00,,75.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N344DN,2304,ATL,CLE,1331,1329,0.00,0.00,,77.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N344DN,2304,CLE,ATL,1641,1637,0.00,0.00,,82.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N346DN,1459,ATL,CLE,0803,0757,0.00,0.00,,79.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N346DN,1459,CLE,ATL,1105,1059,0.00,0.00,,86.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N358NW,2255,ATL,CLE,2257,2323,26.00,0.00,,76.00,554.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,DL,N361NW,1745,CLE,ATL,0807,0800,0.00,0.00,,87.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N833DN,2566,ATL,CMH,1745,1745,0.00,0.00,,70.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N926DZ,1522,CMH,ATL,0730,0728,0.00,0.00,,69.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N942AT,1505,CLE,ATL,1304,1258,0.00,0.00,,82.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N942AT,2290,ATL,CLE,1010,1005,0.00,0.00,,77.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N948AT,1504,ATL,CMH,1531,1528,0.00,0.00,,72.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N948AT,1645,CMH,ATL,1808,1803,0.00,0.00,,70.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N948AT,2030,ATL,CMH,1005,1004,0.00,0.00,,73.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N948AT,2030,CMH,ATL,1247,1241,0.00,0.00,,68.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N977AT,1540,ATL,CMH,1356,1351,0.00,0.00,,70.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,DL,N977AT,1540,CMH,ATL,1632,1626,0.00,0.00,,68.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N232FR,2447,CLE,MIA,1100,1059,0.00,0.00,,141.00,1080.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N312FR,2415,CLE,PHX,1125,1121,0.00,0.00,,223.00,1737.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N338FR,2414,PHX,CLE,1601,1604,3.00,0.00,,201.00,1737.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N351FR,2424,RSW,CLE,2044,2037,0.00,0.00,,130.00,1025.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N354FR,1042,MCO,CLE,1119,1123,4.00,0.00,,115.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N354FR,2015,CLE,LAS,2201,2200,0.00,0.00,,245.00,1824.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N354FR,2434,TPA,CLE,1820,1817,0.00,0.00,,116.00,927.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N354FR,2435,CLE,TPA,1501,1455,0.00,0.00,,125.00,927.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N360FR,1043,CLE,MCO,0859,1006,67.00,0.00,,115.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,F9,N360FR,2014,LAS,CLE,0049,0108,19.00,0.00,,211.00,1824.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,F9,N701FR,1044,MCO,CLE,1540,1532,0.00,0.00,,114.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N701FR,1047,CLE,MCO,2055,2052,0.00,0.00,,121.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N714FR,1046,MCO,CLE,0600,0551,0.00,0.00,,118.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N716FR,1045,CLE,MCO,1436,1429,0.00,0.00,,125.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N716FR,2422,RSW,CLE,1046,1041,0.00,0.00,,132.00,1025.00,
2021,1,3,3/20/2021 12:00:00 AM,F9,N716FR,2423,CLE,RSW,0715,0705,0.00,0.00,,140.00,1025.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,224NV,476,CLE,PGD,1359,1357,0.00,0.00,,128.00,999.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,224NV,483,PGD,CLE,1040,1040,0.00,0.00,,125.00,999.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,229NV,1040,LCK,PGD,1514,1554,40.00,0.00,,114.00,890.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,229NV,1062,PGD,LCK,1209,1257,48.00,0.00,,116.00,890.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,243NV,1217,PIE,CLE,1351,1401,10.00,0.00,,118.00,932.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,243NV,1274,CLE,PIE,1708,1715,7.00,0.00,,121.00,932.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,245NV,1757,FLL,LCK,1711,1727,16.00,0.00,,130.00,961.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,245NV,1796,LCK,FLL,2030,2047,17.00,0.00,,127.00,961.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,250NV,1535,TOL,PGD,1151,1155,4.00,0.00,,130.00,1016.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,250NV,1593,PGD,TOL,0824,0804,0.00,0.00,,136.00,1016.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,286NV,884,TOL,PIE,2132,2151,19.00,0.00,,117.00,945.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,286NV,982,PIE,TOL,1825,1844,19.00,0.00,,122.00,945.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,306NV,2293,SFB,LCK,0605,0558,0.00,0.00,,103.00,767.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,306NV,2395,LCK,SFB,0855,0851,0.00,0.00,,106.00,767.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,319NV,2172,TOL,SFB,0917,0911,0.00,0.00,,118.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,G4,319NV,2246,SFB,TOL,0600,0553,0.00,0.00,,118.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,325NV,1310,PIE,LCK,1051,1046,0.00,0.00,,106.00,821.00,
2021,1,3,3/20/2021 12:00:00 AM,G4,325NV,1378,LCK,PIE,1350,1343,0.00,0.00,,114.00,821.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N205NN,3772,DFW,DAY,2035,2033,0.00,0.00,,115.00,861.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N211NN,4446,CMH,ORD,0715,0709,0.00,0.00,,57.00,296.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N214NN,4186,CMH,DFW,0730,0730,0.00,0.00,,124.00,926.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N225NN,4336,CLE,DFW,1551,1546,0.00,0.00,,144.00,1021.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N225NN,4336,DFW,CLE,1055,1049,0.00,0.00,,134.00,1021.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N235NN,4210,CLE,DCA,0626,0619,0.00,0.00,,54.00,310.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N249NN,3917,DFW,CMH,1650,1648,0.00,0.00,,128.00,926.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N252NN,3613,DAY,DFW,0600,0555,0.00,0.00,,122.00,861.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N257NN,4106,DFW,CMH,1910,1909,0.00,0.00,,123.00,926.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N258NN,3740,DFW,CLE,1445,1443,0.00,0.00,,133.00,1021.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N270NN,4053,CMH,DFW,0935,0930,0.00,0.00,,127.00,926.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N271NN,3832,CMH,DFW,1145,1146,1.00,0.00,,124.00,926.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N271NN,4135,DFW,CMH,1450,1445,0.00,0.00,,127.00,926.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N271NN,4453,ORD,CMH,0840,0835,0.00,0.00,,51.00,296.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N283NN,3868,CLE,DFW,1115,1110,0.00,0.00,,137.00,1021.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N287NN,4254,DCA,CLE,2130,2119,0.00,0.00,,51.00,310.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N290NN,3838,DAY,DFW,1620,1613,0.00,0.00,,126.00,861.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N290NN,3838,DFW,DAY,1227,1224,0.00,0.00,,117.00,861.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N623AE,4175,ORD,CMH,1325,1317,0.00,0.00,,50.00,296.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N623AE,4452,CMH,ORD,1715,1734,19.00,0.00,,50.00,296.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N680AE,3775,CMH,MIA,0650,0642,0.00,0.00,,135.00,990.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N680AE,4150,CMH,MIA,1432,1428,0.00,0.00,,140.00,990.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N680AE,4449,MIA,CMH,1050,1048,0.00,0.00,,140.00,990.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N923AE,3798,MIA,CMH,1923,1915,0.00,0.00,,137.00,990.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N935AE,3752,DAY,MIA,0630,0623,0.00,0.00,,134.00,998.00,
2021,1,3,3/20/2021 12:00:00 AM,MQ,N935AE,3753,MIA,DAY,2140,2130,0.00,0.00,,142.00,998.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N527NK,2040,FLL,CMH,0900,1010,70.00,0.00,,133.00,973.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N527NK,2041,CMH,FLL,1221,1338,77.00,0.00,,133.00,973.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N603NK,2669,RSW,CLE,1445,1510,25.00,0.00,,130.00,1025.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N603NK,2670,CLE,RSW,1820,1838,18.00,0.00,,135.00,1025.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N606NK,1069,CLE,LAS,1920,2012,52.00,0.00,,245.00,1824.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N606NK,1481,MCO,CLE,1600,1604,4.00,0.00,,118.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N619NK,3015,MYR,CLE,0951,0943,0.00,0.00,,78.00,557.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N619NK,3016,CLE,MYR,0700,0658,0.00,0.00,,80.00,557.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N619NK,419,CLE,FLL,1233,1242,9.00,0.00,,138.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N621NK,178,TPA,CLE,1301,1323,22.00,0.00,,114.00,927.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N621NK,184,LAX,CLE,2150,2142,0.00,0.00,,231.00,2052.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N621NK,185,CLE,LAX,1614,1651,37.00,0.00,,281.00,2052.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N623NK,1625,CLE,FLL,1700,1707,7.00,0.00,,144.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N623NK,251,CLE,ATL,0800,0759,0.00,0.00,,81.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N623NK,252,ATL,CLE,1045,1045,0.00,0.00,,78.00,554.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N629NK,1672,MCO,CMH,0930,0927,0.00,0.00,,108.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N629NK,1674,CMH,RSW,1240,1239,0.00,0.00,,131.00,930.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N629NK,1675,RSW,CMH,1550,1631,41.00,0.00,,123.00,930.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N639NK,1673,CMH,MCO,0745,0745,0.00,0.00,,108.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N652NK,1480,CLE,MCO,0800,0847,47.00,0.00,,117.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N655NK,1168,LAS,CLE,2321,2352,31.00,0.00,,206.00,1824.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N659NK,1629,MCO,CMH,1416,1505,49.00,0.00,,108.00,802.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N659NK,1630,CMH,MCO,1726,1806,40.00,0.00,,109.00,802.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N681NK,1913,MCO,CLE,1216,1216,0.00,0.00,,114.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N681NK,1914,CLE,MCO,1542,1739,117.00,0.00,,123.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N903NK,2634,CMH,TPA,1700,1741,41.00,0.00,,114.00,829.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N903NK,2758,TPA,CMH,1350,1350,0.00,0.00,,107.00,829.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N905NK,445,CMH,FLL,0600,0555,0.00,0.00,,124.00,973.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N905NK,492,FLL,CMH,2045,2041,0.00,0.00,,133.00,973.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N928NK,440,FLL,CLE,1931,1926,0.00,0.00,,139.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,NK,N929NK,1646,FLL,CLE,0800,0830,30.00,0.00,,138.00,1062.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N929NK,177,CLE,TPA,1817,2037,140.00,0.00,,123.00,927.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N929NK,534,MCO,CLE,1454,1548,54.00,0.00,,114.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,NK,N929NK,708,CLE,MCO,1137,1220,43.00,0.00,,123.00,895.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,OH,N513AE,5120,PHL,CAK,2035,2030,0.00,0.00,,54.00,335.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N514AE,5371,CLT,CAK,1850,1844,0.00,0.00,,58.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N531EG,5081,CLE,CLT,1005,0955,0.00,0.00,,71.00,430.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N531EG,5081,CLT,CLE,0735,0730,0.00,0.00,,66.00,430.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N535EA,5052,DAY,PHL,0615,0628,13.00,0.00,,68.00,477.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N535EA,5687,PHL,DAY,2115,2103,0.00,0.00,,66.00,477.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N538EG,5580,CLT,DAY,1649,1646,0.00,0.00,,57.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N540EG,5440,CAK,PHL,0600,0554,0.00,0.00,,53.00,335.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N541EA,5079,DAY,CLT,1328,1317,0.00,0.00,,66.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N545PB,5246,CAK,CLT,1205,1158,0.00,0.00,,66.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N545PB,5246,CLT,CAK,0930,0921,0.00,0.00,,60.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N546FF,5447,CAK,CLT,1532,1524,0.00,0.00,,64.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N546FF,5447,CLT,CAK,1305,1257,0.00,0.00,,61.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N551NN,5056,DAY,CLT,0749,0740,0.00,0.00,,63.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N557NN,5495,CAK,CLT,0629,0626,0.00,0.00,,72.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N557NN,5698,CLE,CLT,1211,1206,0.00,0.00,,77.00,430.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N557NN,5698,CLT,CLE,0920,0915,0.00,0.00,,63.00,430.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N566NN,5273,CLT,CAK,2230,2220,0.00,0.00,,59.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N580NN,5234,DAY,CLT,0630,0645,15.00,0.00,,70.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N589NN,5129,CAK,CLT,1926,1921,0.00,0.00,,61.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N589NN,5129,CLT,CAK,1640,1634,0.00,0.00,,62.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N590NN,5405,CLE,CLT,1538,1533,0.00,0.00,,84.00,430.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N590NN,5405,CLT,CLE,1320,1312,0.00,0.00,,66.00,430.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N595NN,5433,CLT,DAY,1850,1907,17.00,0.00,,60.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N597NN,5343,CLT,DAY,1324,1317,0.00,0.00,,54.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N598NN,5483,CLT,DAY,2014,2009,0.00,0.00,,54.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N603NN,5675,DAY,CLT,1023,1022,0.00,0.00,,95.00,370.00,
2021,1,3,3/20/2021 12:00:00 AM,OH,N705PS,5402,CAK,CLT,1010,1002,0.00,0.00,,67.00,394.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N170PQ,3809,MSP,CLE,1815,1815,0.00,0.00,,81.00,622.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N213SY,5344,DEN,CMH,1042,1042,0.00,0.00,,148.00,1154.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N213SY,5457,CMH,DEN,0830,0828,0.00,0.00,,166.00,1154.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N213SY,5546,CMH,DEN,1700,1654,0.00,0.00,,172.00,1154.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N603UX,5873,DEN,CMH,1759,1807,8.00,0.00,,141.00,1154.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N804SK,4073,CLE,MSP,0830,0825,0.00,0.00,,96.00,622.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N806SK,3973,CMH,MSP,1628,1717,49.00,0.00,,92.00,626.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,OO,N806SK,4148,MSP,CMH,1245,1245,0.00,0.00,,82.00,626.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N822SK,3926,CLE,MSP,1628,1623,0.00,0.00,,99.00,622.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N822SK,3926,MSP,CLE,1245,1239,0.00,0.00,,86.00,622.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N827SK,3551,MSP,CMH,1815,1806,0.00,0.00,,81.00,626.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N827SK,3939,CMH,MSP,0800,0757,0.00,0.00,,101.00,626.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N832SK,3921,MSP,CLE,0756,0751,0.00,0.00,,82.00,622.00,
2021,1,3,3/20/2021 12:00:00 AM,OO,N832SK,4111,CLE,MSP,1330,1322,0.00,0.00,,101.00,622.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N13718,2475,ORD,CLE,1800,1754,0.00,0.00,,51.00,315.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N14240,397,DEN,CLE,1815,1838,23.00,0.00,,140.00,1201.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N14735,1825,CLE,ORD,0730,0728,0.00,0.00,,61.00,315.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N15710,547,CLE,IAD,0830,0822,0.00,0.00,,52.00,288.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N15751,1521,IAD,CLE,1800,1752,0.00,0.00,,51.00,288.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N36247,737,CLE,EWR,0715,0709,0.00,0.00,,66.00,404.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N36447,1975,FLL,CLE,1300,1313,13.00,0.00,,135.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N39463,1419,CLE,FLL,0735,0731,0.00,0.00,,138.00,1062.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N73256,1739,MCO,CLE,1215,1207,0.00,0.00,,115.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N73256,2079,CLE,MCO,0845,0834,0.00,0.00,,124.00,895.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N73256,486,CLE,DEN,1700,1657,0.00,0.00,,169.00,1201.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N76533,1128,CLE,RSW,1145,1206,21.00,0.00,,137.00,1025.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N76533,498,RSW,CLE,1530,1543,13.00,0.00,,131.00,1025.00,
2021,1,3,3/20/2021 12:00:00 AM,UA,N76533,749,EWR,CLE,0820,0819,0.00,0.00,,67.00,404.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N201LV,2264,CMH,ATL,1625,1633,8.00,0.00,,68.00,447.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N201LV,2264,DEN,CMH,1105,1107,2.00,0.00,,142.00,1154.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N214WN,2470,SRQ,CMH,1125,1155,30.00,0.00,,121.00,869.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,WN,N214WN,2476,CMH,MCO,1435,1451,16.00,0.00,,110.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N221WN,2341,CMH,RSW,0600,0557,0.00,0.00,,123.00,930.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N265WN,2335,CLE,MDW,0650,0648,0.00,0.00,,52.00,307.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N278WN,1615,BNA,CMH,0945,0944,0.00,0.00,,56.00,337.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N278WN,1615,CMH,TPA,1230,1250,20.00,0.00,,111.00,829.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N292WN,2073,RSW,CMH,2050,2044,0.00,0.00,,126.00,930.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N403WN,2706,CLE,BWI,1630,1630,0.00,0.00,,61.00,314.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N403WN,2706,TPA,CLE,1330,1331,1.00,0.00,,117.00,927.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N426WN,3293,BNA,CLE,2100,2109,9.00,0.00,,65.00,448.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N432WN,2866,CLE,BNA,1545,1600,15.00,0.00,,72.00,448.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N432WN,2866,DEN,CLE,1030,1039,9.00,0.00,,149.00,1201.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N439WN,2971,BWI,CMH,0845,0838,0.00,0.00,,53.00,337.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N439WN,2971,CMH,MCO,1055,1101,6.00,0.00,,108.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N457WN,1039,FLL,CMH,2050,2110,20.00,0.00,,135.00,973.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N466WN,1420,MCO,CMH,1220,1244,24.00,0.00,,115.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N466WN,1421,CMH,TPA,1515,1530,15.00,0.00,,113.00,829.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N467WN,2634,MCO,CMH,1450,1449,0.00,0.00,,110.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N467WN,2635,CMH,MCO,1745,1745,0.00,0.00,,106.00,802.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N562WN,3181,CMH,BWI,0605,0607,2.00,0.00,,58.00,337.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N566WN,2435,CLE,LAS,1705,1719,14.00,0.00,,258.00,1824.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,WN,N566WN,2435,RSW,CLE,1335,1402,27.00,0.00,,131.00,1025.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,WN,N711HK,2244,TPA,CMH,0950,0959,9.00,0.00,,115.00,829.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N711HK,2245,CMH,RSW,1240,1256,16.00,0.00,,126.00,930.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N728SW,3267,CMH,SRQ,1150,1144,0.00,0.00,,123.00,869.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,WN,N728SW,3273,FLL,CMH,0835,0832,0.00,0.00,,132.00,973.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N732SW,2353,CMH,TPA,2040,2037,0.00,0.00,,111.00,829.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N732SW,469,RSW,CMH,1705,1659,0.00,0.00,,126.00,930.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N749SW,458,CMH,TPA,0700,0657,0.00,0.00,,115.00,829.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N750SA,2321,CLE,BWI,0610,0606,0.00,0.00,,58.00,314.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N758SW,2346,CMH,MDW,0705,0659,0.00,0.00,,50.00,283.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N763SW,1149,CLE,BNA,0620,0622,2.00,0.00,,74.00,448.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N7724A,3014,HOU,CMH,1955,2022,27.00,0.00,,130.00,1001.00,0.00
2021,1,3,3/20/2021 12:00:00 AM,WN,N773SA,437,CMH,BNA,0640,0639,0.00,0.00,,54.00,337.00,
2021,1,3,3/20/2021 12:00:00 AM,WN,N7744A,2413,CMH,RSW,2020,2015,0.00,0.00,,122.00,930.00,
