YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,2,4,4/17/2021 12:00:00 AM,NK,N655NK,1674,CLE,FLL,1720,1715,0.00,0.00,,139.00,1062.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N655NK,177,CLE,TPA,1047,1044,0.00,0.00,,123.00,927.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N655NK,178,TPA,CLE,1404,1400,0.00,0.00,,121.00,927.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N655NK,440,FLL,CLE,0710,0706,0.00,0.00,,141.00,1062.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N661NK,421,FLL,CMH,1008,1004,0.00,0.00,,129.00,973.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N661NK,422,CMH,FLL,1344,1335,0.00,0.00,,126.00,973.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N671NK,534,MCO,CLE,1512,1506,0.00,0.00,,119.00,895.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N671NK,535,CLE,MCO,1830,1827,0.00,0.00,,123.00,895.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N690NK,1373,CMH,RSW,1540,1531,0.00,0.00,,124.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N690NK,1672,MCO,CMH,1119,1132,13.00,0.00,,111.00,802.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,NK,N697NK,1069,CLE,LAS,2030,2111,41.00,0.00,,221.00,1824.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N697NK,707,MCO,CLE,1715,1808,53.00,0.00,,115.00,895.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,NK,N910NK,445,CMH,FLL,0630,0625,0.00,0.00,,124.00,973.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,NK,N919NK,1646,FLL,CLE,1850,1845,0.00,0.00,,137.00,1062.00,
2021,2,4,4/17/2021 12:00:00 AM,NK,N930NK,492,FLL,CMH,2121,2121,0.00,0.00,,129.00,973.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N505AE,5392,CAK,CLT,1215,1203,0.00,0.00,,71.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N505AE,5392,CLT,CAK,0945,0938,0.00,0.00,,62.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N505AE,5495,CAK,CLT,0630,0618,0.00,0.00,,70.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N508AE,5298,CLE,DCA,0723,0719,0.00,0.00,,51.00,310.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N517AE,5120,PHL,CAK,2125,2117,0.00,0.00,,55.00,335.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N518AE,5184,CLT,CAK,2233,2226,0.00,0.00,,58.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N518AE,5227,DAY,CLT,1339,1338,0.00,0.00,,62.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N521AE,5022,CLE,CLT,1004,0957,0.00,0.00,,73.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N521AE,5022,CLT,CLE,0740,0738,0.00,0.00,,65.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N537EA,5687,PHL,DAY,2115,2102,0.00,0.00,,69.00,477.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N541EA,5229,CLT,DAY,1510,1506,0.00,0.00,,67.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N542EA,5268,DCA,CLE,2125,2107,0.00,0.00,,54.00,310.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N546FF,5320,CAK,CLT,1011,1001,0.00,0.00,,64.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N553NN,5047,DAY,CLT,0805,0759,0.00,0.00,,65.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N557NN,5338,DAY,CLT,1028,1020,0.00,0.00,,66.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N566NN,5103,CLE,CLT,1540,1536,0.00,0.00,,76.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N566NN,5103,CLT,CLE,1320,1317,0.00,0.00,,67.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N574NN,5156,CAK,CLT,1537,1529,0.00,0.00,,67.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N574NN,5156,CLT,CAK,1315,1311,0.00,0.00,,61.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N585NN,5564,CLE,CLT,0804,0800,0.00,0.00,,72.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N590NN,5352,CLT,DAY,2228,2225,0.00,0.00,,60.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N604NN,5396,CLT,DAY,1855,1848,0.00,0.00,,63.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N607NN,5234,DAY,CLT,0630,0621,0.00,0.00,,68.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N613NN,5155,CAK,CLT,1833,1825,0.00,0.00,,67.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N613NN,5662,CLT,CAK,1625,1618,0.00,0.00,,60.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N615NN,5161,CLE,CLT,1354,1348,0.00,0.00,,75.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N615NN,5161,CLT,CLE,1135,1130,0.00,0.00,,63.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N615NN,5568,CLT,CLE,2239,2236,0.00,0.00,,66.00,430.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N702PS,5440,CAK,PHL,0600,0553,0.00,0.00,,52.00,335.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N705PS,5238,DAY,PHL,0600,0548,0.00,0.00,,69.00,477.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N716PS,5682,CLT,DAY,1745,1744,0.00,0.00,,63.00,370.00,
2021,2,4,4/17/2021 12:00:00 AM,OH,N720PS,5371,CLT,CAK,1840,1833,0.00,0.00,,59.00,394.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N107SY,5873,DEN,CMH,1759,1752,0.00,0.00,,151.00,1154.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N618UX,5457,CMH,DEN,0900,0854,0.00,0.00,,192.00,1154.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N709SK,3167,CLE,ORD,1111,1106,0.00,0.00,,63.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N709SK,3167,ORD,CLE,0805,0802,0.00,0.00,,51.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N727SK,3207,DAY,ORD,0700,0655,0.00,0.00,,48.00,240.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N732SK,3091,DAY,ORD,1119,1109,0.00,0.00,,50.00,240.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N732SK,3091,ORD,DAY,0820,0812,0.00,0.00,,41.00,240.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N732SK,3204,ORD,DAY,1250,1243,0.00,0.00,,43.00,240.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N780SK,4640,CMH,DEN,1700,1658,0.00,0.00,,154.00,1154.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N780SK,5344,DEN,CMH,1007,1006,0.00,0.00,,139.00,1154.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N831SK,3939,CMH,MSP,0800,0758,0.00,0.00,,90.00,626.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N832SK,3551,MSP,CMH,1825,1819,0.00,0.00,,85.00,626.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N836SK,4073,CLE,MSP,0825,0821,0.00,0.00,,89.00,622.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N837SK,3837,MSP,CMH,0830,0827,0.00,0.00,,86.00,626.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N837SK,3876,CMH,MSP,1315,1311,0.00,0.00,,92.00,626.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N838SK,3809,MSP,CLE,1825,1823,0.00,0.00,,81.00,622.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N840SK,3973,CMH,MSP,1631,1623,0.00,0.00,,90.00,626.00,
2021,2,4,4/17/2021 12:00:00 AM,OO,N840SK,4148,MSP,CMH,1245,1240,0.00,0.00,,87.00,626.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N12221,737,CLE,EWR,0715,0706,0.00,0.00,,59.00,404.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N13716,1521,IAD,CLE,1805,1903,58.00,0.00,,51.00,288.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,UA,N24706,547,CLE,IAD,0815,0810,0.00,0.00,,50.00,288.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N24715,1297,IAD,CLE,1045,1041,0.00,0.00,,53.00,288.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N27421,2075,ORD,CLE,1430,1434,4.00,0.00,,48.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N27733,1825,CLE,ORD,0730,0721,0.00,0.00,,59.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N34222,1739,MCO,CLE,1200,1157,0.00,0.00,,118.00,895.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,UA,N34222,2079,CLE,MCO,0800,0759,0.00,0.00,,124.00,895.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N34222,486,CLE,DEN,1700,1651,0.00,0.00,,164.00,1201.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36247,1128,CLE,RSW,1115,1111,0.00,0.00,,134.00,1025.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36247,498,RSW,CLE,1500,1453,0.00,0.00,,130.00,1025.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36247,749,EWR,CLE,0835,0828,0.00,0.00,,65.00,404.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36272,397,DEN,CLE,1815,1815,0.00,0.00,,137.00,1201.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36472,1419,CLE,FLL,0855,0843,0.00,0.00,,141.00,1062.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36472,1704,CLE,ORD,1640,1636,0.00,0.00,,56.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,UA,N36472,1975,FLL,CLE,1250,1236,0.00,0.00,,140.00,1062.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N230WN,2176,CMH,SRQ,0800,0755,0.00,0.00,,120.00,869.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N230WN,2177,CMH,LAS,1405,1401,0.00,0.00,,233.00,1771.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N230WN,2177,SRQ,CMH,1050,1051,1.00,0.00,,118.00,869.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N236WN,3033,MDW,CMH,2035,2030,0.00,0.00,,48.00,283.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N288WN,2777,MCO,CMH,1930,2001,31.00,0.00,,113.00,802.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,WN,N414WN,2151,CLE,BNA,0635,0630,0.00,0.00,,74.00,448.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N498WN,2622,CMH,RSW,1620,1616,0.00,0.00,,134.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N498WN,2622,MDW,CMH,1315,1307,0.00,0.00,,48.00,283.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N500WR,2162,CLE,BWI,0625,0619,0.00,0.00,,57.00,314.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N556WN,2710,MCO,CMH,0720,0716,0.00,0.00,,111.00,802.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N566WN,1450,CMH,BNA,1645,1644,0.00,0.00,,60.00,337.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N566WN,1450,FLL,CMH,1335,1331,0.00,0.00,,128.00,973.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N7713A,211,CMH,BWI,0615,0609,0.00,0.00,,50.00,337.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N7736A,4115,RSW,CLE,1135,1131,0.00,0.00,,134.00,1025.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N7736A,4189,CLE,ATL,1515,1508,0.00,0.00,,85.00,554.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N7826B,3054,BWI,CMH,2115,2225,70.00,0.00,,56.00,337.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,WN,N785SW,3295,MDW,CLE,2035,2032,0.00,0.00,,45.00,307.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N798SW,3320,CMH,ATL,0645,0642,0.00,0.00,,67.00,447.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8511K,3272,PHX,CLE,1045,1052,7.00,0.00,,191.00,1737.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8524Z,2983,CMH,MCO,1725,1723,0.00,0.00,,106.00,802.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8524Z,3477,MCO,CMH,1425,1425,0.00,0.00,,110.00,802.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8526W,3255,CLE,TPA,1405,1359,0.00,0.00,,126.00,927.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8526W,3259,ATL,CLE,1105,1111,6.00,0.00,,75.00,554.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8538V,2182,CMH,MCO,0610,0607,0.00,0.00,,107.00,802.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8544Z,2846,BNA,CLE,0945,0947,2.00,0.00,,60.00,448.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8544Z,2847,CLE,RSW,1325,1322,0.00,0.00,,148.00,1025.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8558Z,3106,LAS,CMH,1555,1553,0.00,0.00,,201.00,1771.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8564Z,3482,CLE,MDW,0700,0658,0.00,0.00,,55.00,307.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8569Z,2658,TPA,CMH,2045,2041,0.00,0.00,,110.00,829.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8609A,2504,CLE,PHX,1230,1248,18.00,0.00,,229.00,1737.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8609A,2504,MCO,CLE,0925,0932,7.00,0.00,,122.00,895.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8619F,2155,BWI,CMH,0830,0832,2.00,0.00,,58.00,337.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8619F,2155,CMH,RSW,1045,1039,0.00,0.00,,134.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8619F,2157,RSW,CMH,1410,1410,0.00,0.00,,122.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8619F,3484,CMH,TPA,1725,1723,0.00,0.00,,114.00,829.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8622A,3063,CMH,BWI,1625,1627,2.00,0.00,,55.00,337.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8622A,3063,DEN,CMH,1050,1058,8.00,0.00,,138.00,1154.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8637A,2415,CLE,BWI,1630,1627,0.00,0.00,,57.00,314.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8637A,2415,DEN,CLE,1050,1050,0.00,0.00,,141.00,1201.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8641B,3199,CMH,TPA,0920,0921,1.00,0.00,,111.00,829.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8641B,4681,TPA,CMH,0615,0634,19.00,0.00,,113.00,829.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8671D,2429,ATL,CMH,1110,1134,24.00,0.00,,60.00,447.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8671D,2431,CMH,TPA,1340,1340,0.00,0.00,,111.00,829.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8680C,2942,CLE,MDW,1705,1659,0.00,0.00,,50.00,307.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8680C,2942,LAS,CLE,0905,0908,3.00,0.00,,202.00,1824.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8685B,4900,BWI,CLE,0835,0833,0.00,0.00,,56.00,314.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8685B,4904,CLE,DEN,1115,1107,0.00,0.00,,174.00,1201.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8688J,2665,BNA,CMH,0950,0953,3.00,0.00,,51.00,337.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8688J,2665,CMH,MCO,1255,1249,0.00,0.00,,104.00,802.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8691A,3155,CMH,DEN,1815,1814,0.00,0.00,,155.00,1154.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8691A,4594,PHX,CMH,1030,1028,0.00,0.00,,187.00,1670.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8708Q,2103,CMH,MDW,1715,1748,33.00,0.00,,50.00,283.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,WN,N8708Q,2103,TPA,CMH,1415,1500,45.00,0.00,,111.00,829.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,WN,N8717M,5704,CMH,TPA,1920,1916,0.00,0.00,,113.00,829.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8717M,5973,RSW,CMH,1615,1615,0.00,0.00,,123.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8717M,5979,CMH,RSW,1300,1256,0.00,0.00,,131.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8719Q,2884,BWI,CLE,2115,2138,23.00,0.00,,53.00,314.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8720L,1512,CLE,LAS,1610,1608,0.00,0.00,,236.00,1824.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8720L,1512,MDW,CLE,1305,1311,6.00,0.00,,49.00,307.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N8722L,2422,TPA,CLE,0925,0951,26.00,0.00,,120.00,927.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,WN,N8722L,2425,CLE,MCO,1245,1309,24.00,0.00,,117.00,895.00,0.00
2021,2,4,4/17/2021 12:00:00 AM,WN,N8732S,2193,CMH,PHX,0610,0610,0.00,0.00,,233.00,1670.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N909WN,2816,HOU,CMH,1040,1048,8.00,0.00,,116.00,1001.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N909WN,4173,CMH,FLL,1440,1449,9.00,0.00,,127.00,973.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N917WN,446,CMH,MDW,0715,0711,0.00,0.00,,53.00,283.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N946WN,3053,CMH,HOU,1155,1207,12.00,0.00,,155.00,1001.00,
2021,2,4,4/17/2021 12:00:00 AM,WN,N946WN,3318,RSW,CMH,0905,0904,0.00,0.00,,123.00,930.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N82366,6056,CMH,IAH,1349,1344,0.00,0.00,,155.00,986.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N82366,6091,IAH,CMH,0936,0934,0.00,0.00,,115.00,986.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N83329,6088,IAH,CMH,1700,1658,0.00,0.00,,112.00,986.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N88301,6034,IAH,CLE,1200,1150,0.00,0.00,,120.00,1091.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N88301,6150,CLE,IAH,1630,1627,0.00,0.00,,167.00,1091.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N88326,6256,CMH,IAH,0630,0629,0.00,0.00,,151.00,986.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N89313,6248,IAH,CLE,1630,1625,0.00,0.00,,121.00,1091.00,
2021,2,4,4/17/2021 12:00:00 AM,YV,N89315,6018,CLE,IAH,0615,0611,0.00,0.00,,174.00,1091.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N105HQ,4723,CMH,PHL,1801,1811,10.00,0.00,,69.00,406.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N105HQ,4888,PHL,CMH,0910,0859,0.00,0.00,,65.00,406.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N107HQ,4763,CLE,PHL,0607,0601,0.00,0.00,,58.00,363.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N111HQ,4725,CLT,CMH,1840,1834,0.00,0.00,,53.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N123HQ,4886,CLT,CMH,1305,1258,0.00,0.00,,55.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N123HQ,4886,CMH,CLT,1543,1538,0.00,0.00,,64.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N126HQ,4716,CMH,CLT,0800,0756,0.00,0.00,,62.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N127HQ,4849,CMH,CLT,0612,0605,0.00,0.00,,58.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N136HQ,5004,LGA,CMH,1925,1915,0.00,0.00,,75.00,479.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N137HQ,4829,CMH,DCA,0627,0622,0.00,0.00,,51.00,323.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N207JQ,5590,CMH,DTW,1420,1415,0.00,0.00,,34.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N207JQ,5590,DTW,CMH,1232,1226,0.00,0.00,,32.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N207JQ,5795,CMH,DTW,1025,1034,9.00,0.00,,37.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N207JQ,5795,DTW,CMH,0830,0826,0.00,0.00,,32.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N208JQ,5718,LGA,CLE,1750,1743,0.00,0.00,,70.00,419.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N209JQ,5773,DTW,CMH,2045,2034,0.00,0.00,,32.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N209JQ,5836,CMH,DTW,1830,1822,0.00,0.00,,35.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N209JQ,5836,DTW,CMH,1630,1629,0.00,0.00,,34.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N214JQ,5804,CMH,LGA,0700,0654,0.00,0.00,,75.00,479.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N231JQ,5745,LGA,CLE,0840,0833,0.00,0.00,,71.00,419.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N231JQ,5778,CLE,BOS,1135,1126,0.00,0.00,,82.00,563.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N233JQ,5639,CMH,DTW,0625,0623,0.00,0.00,,38.00,155.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N357FC,5705,BOS,CLE,0845,0835,0.00,0.00,,88.00,563.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N357FC,5752,CLE,LGA,1200,1151,0.00,0.00,,60.00,419.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N406YX,4799,CMH,LGA,0834,0853,19.00,0.00,,75.00,479.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N407YX,4785,CLE,LGA,1606,1601,0.00,0.00,,61.00,419.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N407YX,4785,LGA,CLE,1330,1324,0.00,0.00,,70.00,419.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N411YX,4978,CLE,ORD,0620,0616,0.00,0.00,,61.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N421YX,4746,CMH,CLT,0515,0513,0.00,0.00,,57.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N422YX,4969,ORD,CLE,1715,1714,0.00,0.00,,51.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N426YX,4933,CLT,CMH,2015,2026,11.00,0.00,,53.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N427YX,4759,PHL,CLE,2100,2055,0.00,0.00,,61.00,363.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N437YX,4856,CMH,PHL,0620,0611,0.00,0.00,,64.00,406.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N443YX,4884,CLT,CMH,1640,1636,0.00,0.00,,54.00,347.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N446YX,4962,DCA,CMH,2020,2010,0.00,0.00,,56.00,323.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N448YX,4897,PHL,CMH,2055,2051,0.00,0.00,,64.00,406.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N636RW,3441,CMH,ORD,0730,0723,0.00,0.00,,53.00,296.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N644RW,3613,ORD,CMH,1830,1821,0.00,0.00,,50.00,296.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N645RW,3428,CMH,EWR,0655,0652,0.00,0.00,,72.00,463.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N724YX,3421,ORD,CLE,1045,1059,14.00,0.00,,49.00,315.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N724YX,3516,CLE,IAD,1500,1456,0.00,0.00,,54.00,288.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N725YX,3518,CMH,IAD,0800,0752,0.00,0.00,,50.00,299.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N731YX,3422,IAD,CMH,1825,1820,0.00,0.00,,49.00,299.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N744YX,3401,EWR,CLE,1905,1856,0.00,0.00,,63.00,404.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N744YX,3467,CLE,EWR,1600,1559,0.00,0.00,,62.00,404.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N744YX,3579,TPA,CLE,1130,1123,0.00,0.00,,118.00,927.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N744YX,3656,CLE,TPA,0745,0744,0.00,0.00,,128.00,927.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N858RW,3664,EWR,CMH,1825,1820,0.00,0.00,,73.00,463.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N868RW,5728,CMH,LGA,1130,1124,0.00,0.00,,71.00,479.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N868RW,5728,LGA,CMH,0820,0818,0.00,0.00,,76.00,479.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N874RW,5740,LGA,CMH,1635,1629,0.00,0.00,,78.00,479.00,
2021,2,4,4/17/2021 12:00:00 AM,YX,N874RW,5781,CLE,LGA,0720,0711,0.00,0.00,,63.00,419.00,
